280350;214551894,214551898,214551855,214568090,214551890,214551825,214551890,214551855,214551894,214568090,214551842,214551842,214551898,214551825
349215;214594678
418075;214826835
71695;214716930
142615;214826627,214829285
2920;214748336
349295;214829282
212605;214820814
212595;214835435,214536459
488045;214716971
418155;214826803,214821298
71800;214820261,214820233,214820231
142660;214510738
280405;214512425
488005;214821020
142040;214716930
278775;214826955,214826835
3305;214839313
73710;214832557
488835;214533020
141960;214826925,214834865,214827007,214827000
73600;214695131,214573588
349095;214581489
141990;214515830
419395;214839313
278615;214714721
419410;214832672,214832672
211310;214699517,214602881,214546091,214712342
348935;214829282
141830;214554384
3075;214829312,214829312
141835;214717005
141875;214827005,214826932,214746401,214832555,214553533,214826625,214684841
488750;214819472,214829285,214829285,214819472
211260;214826955
278585;214640477,214839782
419795;214712235
348890;214695086
73430;214705991
279035;214829312,214688098,214820186,214827020,214714965
211085;214674682
348820;214642057
488605;214711657,214820400,214800268,214820396,214748336,214711657,214820400,214800268,214820396,214748336
211100;214602605
211115;214717003
488630;214839313
211135;214695069
142260;214826705
3415;214835735
142195;214586690,214702933,214700990
73340;214744530
210945;214821367
3370;214551793
3365;214716928,214717003
488480;214826627,214826955
211965;214821017,214821013,214523700,214584920
211920;214687642
73155;214550107,214532113
348635;214716982
348600;214826700
489395;214716926,214716926
489405;214511465
73135;214838503
73115;214821277
418970;214711297
3710;214753513,214561485
141425;214827022
489315;214820261
211795;214716932
348480;214694735
3670;214536440,214536440
348505;214717528
348460;214841640
141350;214642672,214642625
3625;214712488
279045;214677465
72985;214826955
489225;214826619,214826912,214828987
72935;214820456
211690;214820396,214819376
141810;214839795,214639215,214600607,214821373
141775;214826803,214821285,214826816,214820441,214821292,214826608,214826702
4045;214828950
489140;214832657,214717005,214716984,214716928
141740;214819685
348330;214832647
211645;214821277,214821285,214821292,214826715
72895;214717860
279455;214644960
419200;214711297
419205;214571904
211605;214716982
72860;214821277
3960;214827035,214687642
141695;214718167,214678104,214717003
3915;214821388
141645;214717003
279360;214820447
348230;214826700,214826801
489035;214833802
211540;214716939,214716939
279365;214601197
141600;214820458,214820812,214820812,214820456,214820454,214820394
419130;214704180
489000;214587898
488995;214826747
348185;214535621,214716986,214581761
3840;214601051,214601051
488975;214716941
141590;214516085
211475;214826810
4385;214821037,214826705,214821037
66080;214826803
347705;214753507,214748338
485390;214839643,214839652,214677752
347670;214748300,214753507
485485;214601040,214594680
347750;214664919,214832559,214744779
347770;214709970
66150;214838100
424830;214716932,214716973,214826705
347765;214553762
424770;214839313,214839995,214826810,214839999
286030;214826925,214834865,214826925,214834865
4445;214826844,214718398,214711312
347740;214717007
145220;214716930,214716930
485550;214554510
4540;214552119,214658167
4520;214748300
424890;214826803
205970;214677984
485505;214586711,214821305
205955;214716935
66180;214821277
66300;214821290
145405;214554510
485625;214630042
206060;214819627,214826627
66260;214716926,214716926
424925;214717003
286170;214821290,214537967
4545;214696755
66340;214821285,214820383,214826833
144940;214826955,214826955,214826715,214826829,214826606
424510;214839311
285745;214716971,214716971
424495;214826844
424465;214826702
347905;214550062
424565;214826829,214706443
144995;214672835
285810;214594747
66415;214716982,214832655,214832653
206195;214833707,214833714,214839643
206150;214690781
485820;214551913
145075;214821292,214821277,214826705
4275;214557755
4235;214716973
485765;214551913
206305;214509135
66555;214645087,214551930
285925;214839313,214839995,214839999,214839997
66550;214821020,214695523
66510;214840565
485845;214826876,214826606,214826835
285915;214602605
206295;214704180
348105;214826893,214826627,214819753
4880;214531895,214672944,214677941
206345;214826705,214826623
206395;214717888
286500;214710150
347170;214820402,214819762
65570;214716935
347185;214821277,214821290
65580;214829312
65620;214839313
347200;214648245,214839313
65645;214538484,214538582,214554707,214821028,214706460,214832557,214821020,214819547,214829282,214556840,214560615,214717410
286595;214820441,214691426,214691293,214821339
424320;214716971
144775;214716986
65665;214826627,214668677,214826955,214826835
206475;214534736,214588802
424360;214820231,214744775,214820387,214725532,214820396
486050;214821305,214821339,214586711
347310;214585395
144800;214684715
286645;214613638
206555;214819389
424385;214837485,214821300
144840;214550390,214550390
424425;214651423,214651423
65780;214826617,214826619,214826621,214826612
424445;214640893,214711074,214826893
486130;214826801,214820383,214584907
347390;214821371,214821371,214826801
206595;214839313
144390;214537967
144410;214640345,214640345
347400;214811739,214650564
206615;214748336
347450;214716935,214716935,214716935,214716935
486180;214706443,214826606
423975;214839313
65855;214826801,214820441,214826606
347430;214829737,214821277,214820237,214821277,214829737,214820237
144490;214553762
347495;214602731
424075;214819762,214744775
347525;214819725
486335;214832657
144545;214536440
206765;214716930
424155;214680377
4845;214826801
144625;214832655,214716984
4855;214826627,214826715
285030;214716986,214716986
425850;214573001
285040;214711312,214711438
67175;214748295
67165;214717005,214716926
67155;214716984
486465;214826835
486490;214717048,214819610,214811752,214821388,214579466
486480;214587845
204855;214840483
425770;214821277,214821292
144160;214820261,214820233,214839864
144150;214839373,214839373
425740;214716928,214716926
486415;214832559,214832655,214832559,214832655
144155;214832557
144135;214684093
205045;214841006
144365;214826705,214826897
205035;214820814,214826715
5610;214601040,214601042
285170;214839193
67285;214687899
425935;214612785
285120;214601535,214714721
285115;214706432
204955;214684093
204950;214684717,214826715,214738457,214819768
346755;214829312
204940;214826627,214600989,214826606,214600989,214826627,214826606
425885;214826829
204930;214717528,214645629
346775;214840762
425560;214534689
486735;214585395,214821277,214587611
143955;214550340
425540;214820441,214826702
284720;214550370,214825736
205095;214821292
425520;214706441,214601218,214695105,214717003
143920;214800268
486690;214718368
67560;214840483
486910;214557268
205280;214714592
67575;214821279,214716335
67520;214832655
205255;214680371,214717528
205275;214572182
284860;214820233,214820261,214840545
284850;214684575
5310;214577750
5975;214821339
425280;214538030
425305;214568090,214551890,214829741,214551819
425320;214594646,214594646
285555;214716982,214716971,214716971,214716982
205415;214551913,214560587
425220;214696434
143630;214644650
425260;214820261,214834884
205375;214839313
66615;214600607
285490;214717005
66595;214587227
346170;214705757,214695446,214826889
486960;214826705,214748336
66775;214696425
487115;214709735
205525;214774685
346335;214832557
346345;214716930
143860;214716939
143845;214715079,214643045
285595;214717888,214832557,214840412
205445;214753507,214748300
425395;214716607,214652936
205480;214718197
425050;214672963
487255;214512425
205655;214743495,214748336
425030;214820201,214837485
487285;214510854
5755;214826700,214826801,214826625,214664919
346465;214629140
143485;214839997,214839313
5750;214842354
205575;214748338
424970;214601040,214601042
143380;214748300,214820456
66835;214539373
66860;214561445
487210;214828987,214828987
143565;214841060,214826835
425175;214536399
5845;214820383,214821285
487365;214837406,214821011
143575;214819762
346565;214748338,214748297,214753513,214748338,214748297,214753513,214748338,214748338
5855;214821279
205780;214510854
67050;214594678
67060;214821290
5765;214840762
487315;214601672
346525;214840762
425110;214716982,214716982
346500;214684513,214684513
425145;214708200
425150;214584920
425130;214840762
346530;214523700,214839791
483515;214832730
422815;214581761
68335;214828987,214828987
208105;214716932
422875;214560354
208065;214835042
345800;214748338,214748293
283965;214986133
483355;214826803
6415;214821277
283915;214820387
68115;214832653
6500;214821392,214711205,214820456
147275;214533026,214533026,214533026
6495;214536399
68190;214687736,214712235
147120;214574777
346025;214516087
283825;214819423
147105;214668596
6300;214550002,214550002
147075;214820814
422545;214716928
283890;214820261
147155;214744779,214820456,214820812
68565;214596110
208345;214840545,214840545
346060;214534241
208335;214696970
147005;214711310
483620;214826623,214819472,214826799,214556210,214819740
208190;214536386
422445;214821277,214821292
283665;214821315,214821339,214821302
345960;214833802
345965;214839795,214546136,214517443,214526000
208250;214839311,214826833
483690;214716930
345935;214832555,214842658,214558331
483660;214819357
208520;214840483
284550;214821277,214826955,214826955
284555;214668590,214838512
7085;214839043,214839045,214839043,214839045
422330;214691319
146855;214753507,214839313
484050;214820231
67800;214821305,214821302
422340;214826803,214821285
67795;214716928,214716928
284640;214821339
484075;214716926,214716926
7160;214554358
7165;214744775
67835;214838100
284645;214821277
284470;214840760,214704182,214840760,214704182
208420;214680491
146740;214738445
422230;214507331
422225;214716984,214716984,214716984
7015;214821279,214820240
345490;214711205,214711280
422045;214832552,214821397,214748315,214820385,214748321,214613638
208820;214716926,214716986,214838370,214716986
68010;214744530,214744530
484280;214748285
284365;214560354,214643049,214820237
208840;214826801,214826700,214832653,214716975,214717005,214819464
345560;214532349
284170;214687901
67855;214826801,214826627,214839313,214826801,214839313,214826627
208700;214537967
484130;214744530
208725;214716980
6765;214716924
423935;214711307
7670;214628923,214530665
283105;214839995,214839313,214839997
344805;214535593
146380;214821285,214820383
69325;214744530
69335;214838503
283080;214662821,214826705
344775;214800270
69285;214844030,214843436,214821277
283070;214717007
484540;214695407
7605;214684093
484520;214587898
423850;214585397
484510;214821305
146305;214716928
7570;214820231
207005;214820261
146275;214518639,214594678,214507708,214507408,214668596,214548742,214704187,214594678,214704187,214507408,214507708,214518639,214548742,214668596
69225;214826955,214826835,214538572
146290;214581489
282970;214826702,214826893
423765;214691683,214844040,214842450
69190;214716932
344625;214574777
146230;214826606,214826835
146235;214821013
206865;214820814
344580;214743367
146200;214687985
69620;214717005
345025;214586711
7375;214717005
282835;214838503
282790;214819562
146095;214821277
207265;214826705,214826816
69550;214826837,214826872,214826908,214826876
344970;214826803,214821285,214821290,214821277
484750;214711569
344985;214512152,214537935
484710;214717539,214555333
282730;214717003,214717003,214717003,214717003
7280;214826702,214821277
69470;214705097
145995;214535595
423510;214588779
344870;214547668
282670;214826705,214826608,214826998
282675;214716975
69410;214587384
145940;214839313,214826891,214581761
7185;214821037
423450;214826810,214821369
69380;214712833,214513297
423380;214826925,214834865,214571188
283600;214532070,214821290
283605;214706460
344265;214535621
68830;214774682,214701212
283645;214717867
8165;214677422,214718377
8170;214706452
485010;214674412,214674412
423325;214643057
344200;214839313
68775;214820255
8120;214594680
8010;214684093
423255;214609451
8030;214819376,214821392,214819376,214820812
145745;214819762,214819762
484985;214821309
344165;214819509
283500;214696434
484965;214586711,214821305,214551617,214684160
423195;214832557,214832557
484885;214716973
484880;214672959
423190;214826705,214826608
484875;214821277
283405;214537967
484865;214640017,214826908
484920;214716932,214716984
145705;214748300
423220;214687867,214821011,214602480
145710;214821371,214553855
484900;214826833
7880;214532072,214844297
283345;214826891
485345;214665176,214665176
283360;214826606,214839313
423145;214684513
145645;214717007,214551913,214551868
69090;214820392,214819376,214820400,214832336,214554296,214819742,214578825
145565;214826705
69015;214678074,214836071,214699650
423045;214821011
423055;214748340
485270;214819760,214587712,214819468,214819762,214800262
423060;214711509
485275;214821277,214691267,214821290,214840419
423080;214601040,214601042,214712537
283320;214744530
485305;214820450,214820447,214821386
145575;214684702,214821277
344500;214821292,214821290
68955;214826835,214821290,214821277,214826829,214826891
485190;214585395,214691426,214691321
68945;214826700,214827009,214820842,214551879,214826801
485210;214706460,214706460
68990;214559726,214821279
68985;214844087
485220;214716980,214716980
68975;214783352,214834987,214691557,214821032
485245;214706460
423030;214537967
68885;214839313
283155;214821296
283185;214826801
422965;214821290,214821277,214821290,214821277
132195;214839313
411745;214582387
359780;214826829,214826889,214826891
482135;214827020
290390;214836954
132140;214833802,214840897,214840877,214843466,214843382,214843427
359720;214819779
290345;214515883
482080;214826705,214826816
359725;214716982,214716928
290340;214555873
411690;214684115
202545;214585395
290325;214839313
202720;214716973
290555;214535621
8950;214827000,214826925,214837485,214827000,214826925,214837485
8905;214819376,214819376,214819762,214820402
8910;214644339
290520;214706432
78275;214826953
411850;214539262
359885;214821285,214820383,214826702,214826897,214821277,214821290
8915;214839791
359845;214716939,214716941,214716973,214716941,214716941,214716939,214716941,214716973
482205;214629367
8845;214704182
359830;214827002
78235;214829312,214827022
8855;214834865,214709690
9075;214819376,214820396,214819376,214820396
77925;214716928
202330;214821307
481860;214832559,214717888,214712272,214716935
77915;214557206,214557206
132400;214706441,214839311
9020;214680371
359460;214829282
202275;214579466,214579466
411910;214644628
359430;214748334,214826617,214821300
481800;214716984,214716984,214716982,214716982,214716926
290790;214832730,214832730
290815;214711575
290755;214820447
482010;214820413,214585395,214821290
482015;214840884
78020;214821305
9130;214602778
359605;214577750
412085;214601462
481935;214821339,214821307,214551607
77980;214668759,214774685
202385;214705991
359575;214743350
412050;214839142,214774685,214774685,214839142
132490;214706460
360270;214705061
132690;214601042,214601040
412285;214571006
360310;214652220
8315;214839313
132615;214717515,214718398
289815;214716975
8215;214645963,214820192,214819745
412170;214826801,214821285,214821277
132655;214644650
289990;214827007,214827005,214834865,214827000,214834865,214827000
412355;214829310
412390;214826700,214826801,214826608
481685;214826837,214826908,214826872
202130;214709807
360320;214539845
412325;214835454,214510074
412320;214651856
132955;214821285,214821292
360015;214662819,214820259
78405;214821290
8570;214840483
201840;214738451
290145;214587898,214587898,214587898
412420;214840483
8465;214586711
132895;214690110,214717005,214725532,214717005,214690110,214725532
359965;214821298
8460;214565720,214819376
78390;214819755,214820216,214717082
132920;214585395
78395;214829282
481330;214582940,214582940
201775;214826829
78380;214601040,214601040
8665;214717003
360145;214663063
360155;214811739,214553587
290275;214586711,214821305
412640;214826904,214821390
481520;214826702,214748300,214829197,214826627
133100;214684513
290185;214717007
201880;214572182
8595;214601197
290225;214821011
201510;214838368
9775;214514259,214532942,214748297
412720;214833800
289340;214601197
9760;214716973
483120;214821011
201525;214594601
412705;214699595,214629332
201530;214839866,214826627,214839870
358685;214686086,214685795
201570;214517880,214517880
483185;214587011
9830;214827005,214827007,214826925
201590;214826608,214826705,214821290,214826816
289390;214577495,214839795,214523700,214839791,214546136,214677795
9805;214711297
358750;214584808
79190;214672963,214826627,214826715,214826900
9815;214839313
412860;214556822
201635;214716973,214585395,214585395,214716973
201660;214826955,214826627,214826606
79295;214556477,214674772,214556477,214674772
358805;214836129,214820233,214560011,214820261
289420;214821292,214820383,214553743,214820413,214585395,214826799,214826705
201705;214696434
201675;214716935
9920;214716971
289480;214717005,214716926
79320;214748338
131280;214826955,214826627
10030;214636646,214636646,214636646,214636646,214636646,214636646
289565;214556055,214537065,214697150,214716710,214697282,214684845,214662763,214678526,214697597,214717867
358430;214826705
413030;214709634,214839313,214709634,214839313
131415;214717003
413020;214594678
78925;214826627,214664919,214826625
79035;214820413
358565;214826702,214826801,214826801,214826702
483000;214821290
79020;214534704
289685;214819472
483050;214537877,214537880,214537880,214537877
131570;214840762
289740;214668270
413135;214826801,214826627
289755;214717830
9230;214820261,214820233,214714794
79670;214684513
288850;214834865,214827007,214827000,214714790
359260;214551624
413255;214554510
413310;214644317
482665;214821285,214826803
131705;214551913
79730;214839313,214839999,214839997
201115;214572264
359300;214594678
288900;214821011,214716607
482740;214587898
359340;214820231
482725;214746390,214746390
482735;214601060
288935;214826615,214826615,214826617
359385;214537719
359390;214512277,214580790
79850;214821277,214821290,214820441,214706441,214826606
201190;214832655,214832655
131810;214820400
289010;214839313
79860;214550527,214832351,214832353
359395;214716930,214843526
413450;214820450,214841640
358925;214677740
482310;214700885
200755;214680369
413475;214821279,214708303,214826715
413530;214716982,214844297
289110;214695523
79480;214820413,214821290,214585395
79475;214676010
200845;214709970,214819772
482460;214827020,214821272,214826212,214826835
9650;214821020,214829282,214587384,214826801,214821024
79540;214718160
200895;214821290,214821277
289185;214716930,214716930
413610;214684093
79545;214819490
79520;214839313,214839995,214840001,214826623,214827022
132005;214687642
482495;214753507,214753505,214748304
200900;214826816,214821277,214821290,214821292,214586923
359125;214748336
79600;214820387,214716980
482535;214716941
413690;214601040,214539845,214587643
132065;214826700,214820383,214821285
80375;214594603
204795;214748282,214509403,214509403,214748282
80365;214838503,214836275
409850;214691576,214840963,214690768,214691557,214574906
80355;214539512,214577490,214539512,214577490
480245;214716982
409805;214716926
480205;214821290
80345;214826705,214826608,214826702
288470;214511664,214836952,214537890,214582391
480170;214512611
409775;214826606
288405;214840483,214826955,214826606
480155;214839313
288410;214684010
357740;214821307,214822972
10875;214826810
288355;214832559,214843526,214539279,214832559,214843526,214539279
10855;214531659
409725;214748300,214717286
80210;214832655,214716980,214821315,214716980
134210;214565535,214835535,214827062
409690;214639337
204615;214826747,214835422
288295;214832557
357685;214744779,214819599,214819691,214573590
480015;214826835,214826627,214843963,214843438,214843957
10780;214601197
409615;214711290,214819382
134145;214716928,214716984
357655;214718398,214533020
410090;214837410
11205;214826705,214826810,214826810,214826705
204495;214535621
357575;214684721,214684721
204505;214821277,214821292
11220;214819526,214819526
204450;214587557
204460;214691632,214820415,214842437,214691396,214717003,214711312
80035;214840762
204465;214748338,214753513,214753513,214748338
357540;214585633,214554967
80005;214826615,214826619,214826627,214821307,214820814,214826801
288645;214643681,214697930
11165;214826627,214820387
357515;214839313
288635;214702886
79975;214551905
479865;214716971
479870;214717003,214717003
134515;214840867,214844040,214840993,214819762
357475;214829282,214821392,214819528,214820812
204355;214826803,214821285
11090;214706432
134490;214601670
409930;214716935
288570;214716932
357425;214811752,214650515
79880;214638480
357385;214748302
409860;214581489,214711438,214670113,214670100
79895;214711785
134430;214821290,214826816
410320;214811739,214650632,214650626,214709702,214819640
10435;214601197
287960;214819490
479720;214684160,214711277
287980;214644958
358385;214536954
204190;214821285,214826803,214826816
134785;214551930
10380;214832655
80770;214826627,214826705
358310;214821307,214821339,214821307,214821339
410185;214530740
410200;214748300
287825;214536317,214536317
410215;214714880
80760;214748336,214748293
479595;214827020
134760;214516738
479500;214840762,214840762
410135;214587605
80695;214537967,214821032
479520;214826705
80690;214716465,214725551,214821397,214748300
134715;214821292,214821285,214821290,214821277,214821290,214821277,214821292,214821285
479525;214833802,214820231
410175;214517880
135115;214743350
10695;214533022
204015;214748336,214800268,214819430,214725532,214601233
135165;214821285,214826816,214826623,214664919
288155;214717003
358040;214820261
135050;214509084,214509084
203920;214839313,214687685
80535;214716928
135070;214716941,214716939,214716971,214694435,214694317
479360;214821279,214708303,214709735
10660;214821397,214718169
203950;214821277,214821285
80565;214572230
410450;214716930
80455;214556840,214718160,214791632,214690847,214556651,214554714
479350;214839313,214839995
10595;214679098
135035;214826803,214821285
357995;214680371
357910;214585395
357895;214537357,214705100,214835561
288005;214826835,214826606
80420;214718203
134970;214712917,214712910,214648573,214696680,214696355,214696357,214819472
288045;214717007
134965;214826801,214826608
203700;214826955
481195;214717003
356775;214832728
410800;214748338
81300;214569714,214711524,214642625,214642672
133265;214650525
133270;214714880
481160;214601040
81295;214821277
203770;214716971,214716971,214716971
203775;214535621
12030;214549950,214821397
133350;214820261
356810;214684093
11995;214821292,214820233,214820261,214820231
203730;214537468
356820;214826608,214826927,214832407,214526083
81210;214711524
481060;214584920
481080;214843910,214691683
81185;214716984,214717003
133140;214712115
81175;214536405,214536437,214536405,214536437
133125;214834865,214827005,214827000
287260;214821285,214821277
410750;214534704,214534704
203600;214551913
356685;214832557,214718203,214821020,214819547,214829282
287315;214835120,214826801,214826608
203590;214819721,214819380,214748336
356700;214838503
287670;214573820
411040;214711310,214819530
12170;214716986
480910;214820383,214820383
481020;214821277,214826900
133600;214820231,214820261,214820233
133625;214826705
81095;214716924
356410;214826715,214826893,214826889
12065;214827013,214827013
80910;214819760
12050;214680371,214680371
81005;214512416
356465;214717005,214839311,214572838,214534704
356450;214842707,214557755,214826627
410975;214712242,214668583,214748287,214820456,214820812,214716116
133440;214537967
480860;214821011,214581611,214601233,214819393,214836958
12100;214717331
356440;214829312
133460;214561485
287565;214668759
133765;214668590,214586540
357270;214821369
81800;214839313
480680;214826833
480690;214545928
203180;214821290,214821277
203175;214826619
133840;214670167,214829282
81860;214839313,214839313
11505;214821373
286950;214821298,214820842,214821307
133870;214602485
203240;214510044
81695;214601040,214601042,214594680
81685;214716984,214575369,214531916,214648331,214820362
411140;214586722
357140;214725549
11265;214829312
286755;214716935
81720;214839313,214839997,214839999,214839313,214839997,214839999
203045;214710317
411215;214509737
357195;214532072,214664919,214826625
286805;214716928
203085;214819610
357210;214821390,214821390
411245;214821277,214826705
357230;214668590
357235;214820231
287130;214534655
357020;214811752,214835917,214694336
134030;214584939
287120;214820387
411550;214601197
287115;214579288
287160;214744535
81570;214510854
411605;214580355
11715;214828867
11725;214677686
81610;214835287
287185;214748293
287175;214821285,214826803
287230;214601197
411635;214585100,214585100
480485;214706460
81650;214676537
287205;214826606
11770;214748300
11520;214594678
81450;214705115
480300;214602605
11580;214838368
11575;214691683,214691681,214691347,214691280,214691432
411485;214712272,214820814
133975;214699599
133985;214716932
202850;214840762
411510;214718203
287080;214840757
416075;214601040,214601042,214582387
198215;214821277
416100;214698465,214698465
355430;214535621,214819509,214819509,214535621
355440;214819571,214536193
73755;214821037,214821037
355330;214819472,214819472,214716973,214832557
416010;214716935
294685;214581761,214535051
416040;214535621
294690;214840762
416060;214717003,214716982
198355;214716982
355520;214820402,214820400
294865;214717005
73970;214716982
477940;214826820,214707817
13205;214819376
416130;214819779,214705661
355475;214696830
13190;214602605
416160;214820261,214820233,214820261,214820233
198330;214839313,214839313
355515;214819762,214640017,214826876,214587317,214717005,214826837,214531357
478020;214835760
12890;214819760
415820;214516087,214820415,214819526
198500;214821277
355685;214838833,214640019
355680;214821277
415760;214819760,214819762
477975;214835552
12820;214819423,214820394
415755;214710920,214523632
477960;214717007
478010;214716982
198435;214826912,214826912
198460;214821367
415780;214836407
74195;214582391
294605;214717824
355830;214826844
